as_of_date,account_id,symbol,quantity,avg_cost,market_value_usd,unrealized_pnl_usd
2026-04-21,A000001380,BIBMX,200,112.9191,30708.59,8124.77
2026-04-21,A000001380,JOW,2500,190.5567,571327.85,94936.1
2026-04-21,A000001381,ZGOJ,2500,855.6646,1985823.85,-153337.65
2026-04-21,A000001381,IAWGP,1000,635.2438,711016.89,75773.09
2026-04-21,A000001381,PLR,5000,494.5406,2107014.29,-365688.71
2026-04-21,A000001381,CCT,1000,150.2439,157678.51,7434.61
2026-04-21,A000001381,YAVU,500,182.2387,112958.97,21839.62
2026-04-21,A000001381,JOERN,5000,553.4283,2493762.87,-273378.63
2026-04-21,A000001381,TIFI,200,151.3797,25862.25,-4413.69
2026-04-21,A000001381,SIEY,500,801.1224,559746.46,159185.26
2026-04-21,A000001382,OIOO,1000,697.5826,852648.8,155066.2
2026-04-21,A000001382,ZCAI,500,306.1061,140437.81,-12615.24
2026-04-21,A000001382,VTZM,2500,187.3187,469539.88,1243.13
2026-04-21,A000001382,KLO,500,105.6333,71619.51,18802.86
2026-04-21,A000001382,SIEY,5000,763.5151,5597464.56,1779889.06
2026-04-21,A000001382,ZNPJ,500,263.2905,189280.3,57635.05
2026-04-21,A000001382,SHI,1000,179.2145,164275.24,-14939.26
2026-04-21,A000001382,HJD,5000,509.66,5357493.66,2809193.66
2026-04-21,A000001383,OUNA,200,723.6907,160358.87,15620.73
2026-04-21,A000001383,TTZQ,1000,536.8309,287402.38,-249428.52
2026-04-21,A000001383,QZIZI,200,606.1784,154135.22,32899.54
2026-04-21,A000001383,UGIE,500,299.2213,271421.73,121811.08
2026-04-21,A000001385,BULH,5000,618.5744,1784324.19,-1308547.81
2026-04-21,A000001385,RXIRR,100,21.4046,1522.28,-618.18
2026-04-21,A000001385,VOLI,5000,132.8439,600541.25,-63678.25
2026-04-21,A000001385,JBM,500,686.1144,215951.27,-127105.93
2026-04-21,A000001385,JOW,1000,179.5166,228531.14,49014.54
2026-04-21,A000001385,YUQR,200,608.1308,127282.11,5655.95
2026-04-21,A000001386,KLO,2500,121.7582,358097.57,53702.07
2026-04-21,A000001386,DHWMA,500,419.2325,167877.1,-41739.15
2026-04-21,A000001388,FZUGM,1000,105.9044,143288.38,37383.98
2026-04-21,A000001388,ELSO,500,388.8524,109242.06,-85184.14
2026-04-21,A000001388,BULH,2500,710.1053,892162.09,-883101.16
2026-04-21,A000001389,PJAWE,200,584.2087,113336.95,-3504.79
2026-04-21,A000001390,DNFO,1000,310.397,307617.28,-2779.72
2026-04-21,A000001390,ADLJL,2500,198.7164,530075.02,33284.02
2026-04-21,A000001390,UMBT,5000,517.4241,1716736.53,-870383.97
2026-04-21,A000001390,HQPT,5000,71.4209,271454.61,-85649.89
2026-04-21,A000001390,JOERN,2500,582.1844,1246881.44,-208579.56
2026-04-21,A000001390,OUNA,200,591.7854,160358.87,42001.79
2026-04-21,A000001391,HZYB,500,369.3268,211148.8,26485.4
2026-04-21,A000001393,BDFL,1000,94.2123,64621.5,-29590.8
2026-04-21,A000001393,COBO,1000,306.6835,330746.42,24062.92
2026-04-21,A000001393,NGQ,1000,329.8487,301327.59,-28521.11
2026-04-21,A000001393,OUNA,100,586.3179,80179.43,21547.64
2026-04-21,A000001394,LAHK,2500,71.9272,194320.82,14502.82
2026-04-21,A000001394,TIFI,1000,166.718,129311.25,-37406.75
2026-04-21,A000001394,PLR,500,336.597,210701.43,42402.93
2026-04-21,A000001394,ZMHJN,2500,255.9934,462708.28,-177275.22
2026-04-21,A000001394,AWOX,500,348.7121,164515.24,-9840.81
2026-04-21,A000001394,AHF,500,500.157,772492.58,522414.08
2026-04-21,A000001395,ZNZWA,2500,163.3782,375101.91,-33343.59
2026-04-21,A000001395,MGLSG,200,818.5203,195146.13,31442.07
2026-04-21,A000001395,TIFI,5000,189.4911,646556.26,-300899.24
2026-04-21,A000001395,ORI,200,297.9523,53505.43,-6085.03
2026-04-21,A000001395,UMBT,2500,458.8674,858368.26,-288800.24
2026-04-21,A000001395,OUNA,1000,721.6992,801794.34,80095.14
2026-04-21,A000001396,BMW,200,348.5092,169051.93,99350.09
2026-04-21,A000001396,SIEY,500,675.0155,559746.46,222238.71
2026-04-21,A000001397,DBZP,1000,163.9762,218242.59,54266.39
2026-04-21,A000001397,PLR,200,573.1257,84280.57,-30344.57
2026-04-21,A000001397,FZUGM,200,106.7946,28657.68,7298.76
2026-04-21,A000001397,NPWW,500,725.0641,313474.5,-49057.55
2026-04-21,A000001397,ZGOJ,1000,679.2285,794329.54,115101.04
2026-04-21,A000001397,ELSO,5000,406.7935,1092420.6,-941546.9
2026-04-21,A000001398,RXIRR,5000,23.854,76114.05,-43155.95
2026-04-21,A000001398,XVGQO,100,598.0125,38301.83,-21499.42
2026-04-21,A000001398,ZNPJ,5000,336.7903,1892803.05,208851.55
2026-04-21,A000001398,UMBT,200,665.2092,68669.46,-64372.38
2026-04-21,A000001398,WXQLM,500,438.0007,340166.25,121165.9
2026-04-21,A000001398,CLW,100,616.7442,52972.51,-8701.91
2026-04-21,A000001398,QLRI,200,681.7895,65832.75,-70525.15
2026-04-21,A000001399,THIVN,1000,998.4444,954683.91,-43760.49
2026-04-21,A000001399,TTZQ,2500,328.2142,718505.96,-102029.54
2026-04-21,A000001399,FBYB,100,565.1607,108286.47,51770.4
2026-04-21,A000001399,SDSL,2500,311.9409,842149.7,62297.45
2026-04-21,A000001399,MURH,200,508.0653,72492.58,-29120.48
2026-04-21,A000001399,HJD,1000,539.123,1071498.73,532375.73
2026-04-21,A000001399,TIFI,500,221.3334,64655.63,-46011.07
2026-04-21,A000001400,ELSO,100,536.7981,21848.41,-31831.4
2026-04-21,A000001400,JPYTB,100,217.9292,33906.5,12113.58
2026-04-21,A000001400,KLO,200,158.7402,28647.81,-3100.23
2026-04-21,A000001400,LUCRW,200,46.5812,11997.1,2680.86
2026-04-21,A000001400,BULH,500,614.6862,178432.42,-128910.68
2026-04-21,A000001400,ADLJL,200,159.3791,42406.0,10530.18
2026-04-21,A000001400,TCLH,2500,600.9118,2132682.2,630402.7
2026-04-21,A000001401,YAVU,200,120.2593,45183.59,21131.73
2026-04-21,A000001401,XREL,2500,952.6883,1690990.14,-690730.61
2026-04-21,A000001402,NPWW,100,640.062,62694.9,-1311.3
2026-04-21,A000001402,MURH,100,492.8048,36246.29,-13034.19
2026-04-21,A000001403,ZNZWA,200,106.1267,30008.15,8782.81
2026-04-21,A000001403,YRETH,1000,433.2573,417604.46,-15652.84
2026-04-21,A000001403,ODGF,100,354.1361,41790.35,6376.74
2026-04-21,A000001403,ORI,100,236.1072,26752.71,3141.99
2026-04-21,A000001403,PSPEQ,500,824.0191,360831.35,-51178.2
2026-04-21,A000001404,BIBMX,2500,127.8838,383857.39,64147.89
2026-04-21,A000001404,TEH,5000,564.6963,4855917.52,2032436.02
2026-04-21,A000001406,YNUS,1000,633.7714,418927.1,-214844.3
2026-04-21,A000001406,RXIRR,2500,17.0256,38057.02,-4506.98
2026-04-21,A000001406,XJED,2500,341.577,540892.62,-313049.88
2026-04-21,A000001407,IAWGP,5000,392.0914,3555084.45,1594627.45
2026-04-21,A000001407,FBYB,2500,532.3907,2707161.72,1376184.97
2026-04-21,A000001407,UMBT,5000,625.1865,1716736.53,-1409195.97
2026-04-21,A000001407,TIFI,1000,150.883,129311.25,-21571.75
2026-04-21,A000001407,VTZM,2500,199.33,469539.88,-28785.12
2026-04-21,A000001407,DDTO,2500,381.3465,658590.14,-294776.11
2026-04-21,A000001409,OIOO,100,711.4482,85264.88,14120.06
2026-04-21,A000001410,CIM,200,888.9108,168674.26,-9107.9
2026-04-21,A000001410,KTEKC,500,299.1102,148386.91,-1168.19
2026-04-21,A000001410,HORT,5000,867.1731,4124386.65,-211478.85
2026-04-21,A000001410,XREL,100,732.4723,67639.61,-5607.62
2026-04-21,A000001410,RBQA,5000,431.3598,3342776.45,1185977.45
2026-04-21,A000001410,ELSO,5000,603.8364,1092420.6,-1926761.4
2026-04-21,A000001411,AHF,200,455.2133,308997.03,217954.37
2026-04-21,A000001411,SHI,2500,211.2594,410688.11,-117460.39
2026-04-21,A000001411,JPYTB,200,243.1903,67813.01,19174.95
2026-04-21,A000001412,YAVU,1000,171.2579,225917.95,54660.05
2026-04-21,A000001412,JPYTB,2500,252.7386,847662.58,215816.08
2026-04-21,A000001413,ORI,500,300.2202,133763.57,-16346.53
2026-04-21,A000001413,BMK,2500,361.4386,877647.14,-25949.36
2026-04-21,A000001413,MER,500,471.3034,171328.52,-64323.18
2026-04-21,A000001413,UMBT,100,574.5588,34334.73,-23121.15
2026-04-21,A000001413,VUVE,100,306.293,32100.81,1471.51
2026-04-21,A000001413,YAVU,2500,168.6937,564794.87,143060.62
2026-04-21,A000001413,QZIZI,200,614.9656,154135.22,31142.1
2026-04-21,A000001414,YNUS,500,439.4238,209463.55,-10248.35
2026-04-21,A000001414,XREL,5000,781.1537,3381980.28,-523788.22
2026-04-21,A000001414,HHSJ,1000,383.033,410291.62,27258.62
2026-04-21,A000001414,OUNA,100,686.453,80179.43,11534.13
2026-04-21,A000001414,DDTO,500,387.3075,131718.03,-61935.72
2026-04-21,A000001414,BIBMX,100,133.3458,15354.3,2019.72
2026-04-21,A000001414,ELSO,500,600.9639,109242.06,-191239.89
2026-04-21,A000001415,HXFE,100,293.4324,30572.99,1229.75
2026-04-21,A000001415,HQPT,500,52.5467,27145.46,872.11
2026-04-21,A000001415,BMK,1000,363.199,351058.86,-12140.14
2026-04-21,A000001415,OIOO,200,961.2224,170529.76,-21714.72
2026-04-21,A000001415,FCVJ,100,169.045,18728.65,1824.15
2026-04-21,A000001415,MOXDD,100,545.2536,60874.75,6349.39
2026-04-21,A000001416,VTZM,100,118.3537,18781.6,6946.23
2026-04-21,A000001416,SDSL,1000,358.2472,336859.88,-21387.32
2026-04-21,A000001416,RXIRR,2500,19.6247,38057.02,-11004.73
2026-04-21,A000001417,HORT,5000,540.4049,4124386.65,1422362.15
2026-04-21,A000001417,ZGOJ,1000,542.4714,794329.54,251858.14
2026-04-21,A000001417,XREL,200,878.6183,135279.21,-40444.45
2026-04-21,A000001417,HJD,5000,691.2224,5357493.66,1901381.66
2026-04-21,A000001418,QLRI,200,549.6994,65832.75,-44107.13
2026-04-21,A000001418,SDSL,1000,354.8472,336859.88,-17987.32
2026-04-21,A000001418,MGLSG,200,570.5019,195146.13,81045.75
2026-04-21,A000001419,ADLJL,100,183.8323,21203.0,2819.77
2026-04-21,A000001419,RXIRR,100,19.7613,1522.28,-453.85
2026-04-21,A000001421,HZYB,2500,335.2482,1055744.0,217623.5
2026-04-21,A000001421,LUCRW,100,66.267,5998.55,-628.15
2026-04-21,A000001421,FCVJ,200,106.1314,37457.29,16231.01
2026-04-21,A000001421,NTUX,1000,389.1919,486239.03,97047.13
2026-04-21,A000001421,UCEN,5000,96.6271,491175.08,8039.58
2026-04-21,A000001421,SIEY,500,603.1323,559746.46,258180.31
2026-04-21,A000001421,ZCAI,1000,333.1482,280875.61,-52272.59
2026-04-21,A000001423,KTEKC,500,303.4263,148386.91,-3326.24
2026-04-21,A000001423,JPYTB,5000,243.8214,1695325.16,476218.16
2026-04-21,A000001423,UPIL,100,170.1349,32000.36,14986.87
2026-04-21,A000001423,VUVE,2500,361.0991,802520.28,-100227.47
2026-04-21,A000001423,BULH,5000,594.3499,1784324.19,-1187425.31
2026-04-21,A000001423,CLW,200,999.3121,105945.03,-93917.39
2026-04-21,A000001423,ILP,100,422.7587,84398.17,42122.3
2026-04-21,A000001423,RFDY,2500,316.6784,1492732.58,701036.58
2026-04-21,A000001424,UMBT,1000,384.3636,343347.31,-41016.29
2026-04-21,A000001424,DHWMA,500,346.7032,167877.1,-5474.5
2026-04-21,A000001425,JOW,200,281.9596,45706.23,-10685.69
2026-04-21,A000001426,NTUX,200,441.381,97247.81,8971.61
2026-04-21,A000001426,ZNPJ,500,319.2182,189280.3,29671.2
2026-04-21,A000001426,WXQLM,2500,324.274,1700831.27,890146.27
2026-04-21,A000001426,BIBMX,500,90.893,76771.48,31324.98
2026-04-21,A000001426,ZQME,5000,361.9231,1359420.1,-450195.4
2026-04-21,A000001426,RXIRR,5000,23.4215,76114.05,-40993.45
2026-04-21,A000001426,CCT,2500,160.3063,394196.27,-6569.48
2026-04-21,A000001426,DBZP,5000,163.7113,1091212.95,272656.45
2026-04-21,A000001427,SHI,500,168.9879,82137.62,-2356.33
2026-04-21,A000001427,ZNPJ,500,300.7623,189280.3,38899.15
2026-04-21,A000001428,BIBMX,500,121.8391,76771.48,15851.93
2026-04-21,A000001428,PLR,200,528.3784,84280.57,-21395.11
2026-04-21,A000001428,BMK,200,395.7769,70211.77,-8943.61
2026-04-21,A000001428,ILP,5000,502.9326,4219908.3,1705245.3
2026-04-21,A000001428,IAWGP,500,466.3906,355508.44,122313.14
2026-04-21,A000001428,DNFO,500,294.7864,153808.64,6415.44
2026-04-21,A000001428,NGQ,200,381.3621,60265.52,-16006.9
2026-04-21,A000001430,JOW,2500,255.0375,571327.85,-66265.9
2026-04-21,A000001430,CZV,500,218.6322,113551.11,4235.01
2026-04-21,A000001430,UPIL,500,191.2626,160001.8,64370.5
2026-04-21,A000001431,CAHM,100,619.3138,121050.22,59118.84
2026-04-21,A000001431,UPIL,2500,161.5761,800008.98,396068.73
2026-04-21,A000001431,LUCRW,200,47.1556,11997.1,2565.98
2026-04-21,A000001431,KTEKC,2500,382.1372,741934.56,-213408.44
2026-04-21,A000001432,BMK,100,373.8049,35105.89,-2274.6
2026-04-21,A000001432,ZQME,5000,325.1234,1359420.1,-266196.9
2026-04-21,A000001432,ZQLN,2500,299.4708,1069248.47,320571.47
2026-04-21,A000001432,HJD,1000,651.2178,1071498.73,420280.93
2026-04-21,A000001432,EFYM,500,145.9236,100107.32,27145.52
2026-04-21,A000001432,DHWMA,1000,283.686,335754.19,52068.19
2026-04-21,A000001432,UMBT,500,594.7676,171673.65,-125710.15
2026-04-21,A000001432,LYYA,500,110.6954,50245.28,-5102.42
2026-04-21,A000001433,SIEY,5000,513.0954,5597464.56,3031987.56
2026-04-21,A000001433,MURH,200,519.2608,72492.58,-31359.58
2026-04-21,A000001433,MGLSG,2500,746.1017,2439326.63,574072.38
2026-04-21,A000001433,MER,200,369.7632,68531.41,-5421.23
2026-04-21,A000001433,XREL,1000,661.3655,676396.06,15030.56
2026-04-21,A000001434,LYYA,500,78.9989,50245.28,10745.83
2026-04-21,A000001437,HZYB,200,264.7152,84459.52,31516.48
2026-04-21,A000001438,VNCR,1000,42.7761,66993.49,24217.39
2026-04-21,A000001438,JISTW,2500,32.0402,132330.97,52230.47
2026-04-21,A000001438,CZV,100,286.3408,22710.22,-5923.86
2026-04-21,A000001439,XJED,5000,362.6911,1081785.25,-731670.25
2026-04-21,A000001439,PLR,1000,374.6901,421402.86,46712.76
2026-04-21,A000001441,FCVJ,5000,114.1204,936432.37,365830.37
2026-04-21,A000001441,JISTW,100,47.8258,5293.24,510.66
2026-04-21,A000001441,PLR,2500,485.9054,1053507.14,-161256.36
2026-04-21,A000001441,HQJJ,200,749.9476,107240.97,-42748.55
2026-04-21,A000001443,JPYTB,5000,223.5963,1695325.16,577343.66
2026-04-21,A000001443,HQPT,100,58.5938,5429.09,-430.29
2026-04-21,A000001443,JOW,100,253.831,22853.11,-2529.99
2026-04-21,A000001443,THIVN,100,890.7608,95468.39,6392.31
2026-04-21,A000001444,HQJJ,500,630.2746,268102.41,-47034.89
2026-04-21,A000001444,ILP,500,515.1789,421990.83,164401.38
2026-04-21,A000001444,BIBMX,1000,85.3951,153542.96,68147.86
2026-04-21,A000001444,JISTW,2500,30.1754,132330.97,56892.47
2026-04-21,A000001444,MOXDD,200,690.4866,121749.5,-16347.82
2026-04-21,A000001444,SIEY,200,773.7697,223898.58,69144.64
2026-04-21,A000001444,ZQME,200,294.8087,54376.8,-4584.94
2026-04-21,A000001445,VUVE,5000,361.9362,1605040.57,-204640.43
2026-04-21,A000001445,ZQLN,500,476.5023,213849.69,-24401.46
2026-04-21,A000001445,ZNPJ,500,345.7901,189280.3,16385.25
2026-04-21,A000001445,WXQLM,200,343.6397,136066.5,67338.56
2026-04-21,A000001445,ZCAI,2500,229.8192,702189.03,127641.03
2026-04-21,A000001446,HXFE,2500,333.6623,764324.69,-69831.06
2026-04-21,A000001446,HJD,2500,634.5661,2678746.83,1092331.58
2026-04-21,A000001446,ELSO,1000,655.0584,218484.12,-436574.28
2026-04-21,A000001446,ZNPJ,500,198.8479,189280.3,89856.35
2026-04-21,A000001446,VNCR,1000,44.1984,66993.49,22795.09
2026-04-21,A000001446,DNFO,200,411.1512,61523.46,-20706.78
2026-04-21,A000001446,JISTW,2500,40.0361,132330.97,32240.72
2026-04-21,A000001446,MWXE,2500,518.4195,322446.6,-973602.15
2026-04-21,A000001447,LAHK,2500,87.2554,194320.82,-23817.68
2026-04-21,A000001447,AHF,200,662.7153,308997.03,176453.97
2026-04-21,A000001447,ZCAI,1000,198.7534,280875.61,82122.21
2026-04-21,A000001447,VNCR,100,65.1016,6699.35,189.19
2026-04-21,A000001447,MER,200,419.2196,68531.41,-15312.51
2026-04-21,A000001448,RXIRR,100,16.9972,1522.28,-177.44
2026-04-21,A000001448,FZUGM,100,110.4438,14328.84,3284.46
2026-04-21,A000001448,HHYZ,1000,739.5758,744032.84,4457.04
2026-04-21,A000001448,IAWGP,5000,416.5784,3555084.45,1472192.45
2026-04-21,A000001448,ZYVC,100,122.8893,12733.18,444.25
2026-04-21,A000001448,DDTO,2500,263.6226,658590.14,-466.36
2026-04-21,A000001448,OUNA,200,585.7458,160358.87,43209.71
2026-04-21,A000001448,QZIZI,1000,489.0937,770676.1,281582.4
2026-04-21,A000001449,BIBMX,1000,110.6597,153542.96,42883.26
2026-04-21,A000001449,XVGQO,500,603.4902,191509.14,-110235.96
2026-04-21,A000001449,XREL,500,944.3246,338198.03,-133964.27
2026-04-21,A000001449,AHF,100,571.8433,154498.52,97314.19
2026-04-21,A000001449,MER,100,417.8749,34265.7,-7521.79
2026-04-21,A000001449,PSPEQ,2500,660.4463,1804156.77,153041.02
2026-04-21,A000001449,ZCAI,500,240.8841,140437.81,19995.76
2026-04-21,A000001450,YNUS,5000,427.3624,2094635.51,-42176.49
2026-04-21,A000001450,VUVE,2500,258.36,802520.28,156620.28
2026-04-21,A000001450,HHYZ,5000,694.764,3720164.21,246344.21
2026-04-21,A000001450,ZYVC,200,124.8901,25466.36,488.34
2026-04-21,A000001452,FZUGM,100,98.3058,14328.84,4498.26
2026-04-21,A000001452,RBQA,1000,530.6712,668555.29,137884.09
2026-04-21,A000001452,HHYZ,500,736.193,372016.42,3919.92
2026-04-21,A000001453,BIBMX,100,78.4989,15354.3,7504.41
2026-04-21,A000001453,JISTW,500,29.7231,26466.19,11604.64
2026-04-21,A000001453,ZQLN,200,455.6896,85539.88,-5598.04
2026-04-21,A000001453,DNFO,5000,437.9796,1538086.42,-651811.58
2026-04-21,A000001453,NGQ,200,411.9349,60265.52,-22121.46
2026-04-21,A000001453,FZUGM,200,129.0655,28657.68,2844.58
2026-04-21,A000001453,ZQME,500,414.3942,135942.01,-71255.09
2026-04-21,A000001454,DNFO,500,264.5308,153808.64,21543.24
2026-04-21,A000001454,NKII,1000,655.9981,696525.96,40527.86
2026-04-21,A000001454,CAHM,5000,531.4264,6052510.84,3395378.84
2026-04-21,A000001454,HQPT,1000,43.1524,54290.92,11138.52
2026-04-21,A000001454,XJED,2500,300.2,540892.62,-209607.38
2026-04-21,A000001454,ORI,100,292.901,26752.71,-2537.39
2026-04-21,A000001455,NPWW,100,763.6781,62694.9,-13672.91
2026-04-21,A000001455,MER,100,408.722,34265.7,-6606.5
2026-04-21,A000001456,EFYM,1000,117.8008,200214.63,82413.83
2026-04-21,A000001456,NGQ,2500,385.167,753318.99,-209598.51
2026-04-21,A000001456,HXMDW,100,529.1876,88402.46,35483.7
2026-04-21,A000001456,RXIRR,5000,21.3178,76114.05,-30474.95
2026-04-21,A000001457,DDTO,500,308.0323,131718.03,-22298.12
2026-04-21,A000001457,MURH,100,409.8131,36246.29,-4735.02
2026-04-21,A000001457,HZYB,100,297.8227,42229.76,12447.49
2026-04-21,A000001457,MWXE,200,553.7731,25795.73,-84958.89
2026-04-21,A000001457,DBZP,2500,160.1842,545606.47,145145.97
2026-04-21,A000001459,MER,2500,518.2628,856642.62,-439014.38
2026-04-21,A000001459,YRETH,5000,537.9571,2088022.31,-601763.19
2026-04-21,A000001459,JISTW,1000,53.2828,52932.39,-350.41
2026-04-21,A000001459,LAHK,5000,84.0817,388641.64,-31766.86
2026-04-21,A000001460,SDSL,200,272.4716,67371.98,12877.66
2026-04-21,A000001461,VNCR,100,66.4565,6699.35,53.7
2026-04-21,A000001461,VOLI,100,152.3282,12010.82,-3222.0
2026-04-21,A000001461,PSPEQ,200,843.2658,144332.54,-24320.62
2026-04-21,A000001461,HHYZ,200,570.8641,148806.57,34633.75
2026-04-21,A000001463,CLW,500,630.7721,264862.57,-50523.48
2026-04-21,A000001463,VOLI,5000,169.7697,600541.25,-248307.25
2026-04-21,A000001463,BMK,1000,379.9002,351058.86,-28841.34
2026-04-21,A000001463,THIVN,2500,821.9971,2386709.78,331717.03
2026-04-21,A000001463,HQPT,500,69.6637,27145.46,-7686.39
2026-04-21,A000001463,MOXDD,5000,466.456,3043737.42,711457.42
2026-04-21,A000001464,MER,1000,540.1483,342657.05,-197491.25
2026-04-21,A000001464,YAVU,2500,141.1891,564794.87,211822.12
2026-04-21,A000001464,UMBT,200,418.1684,68669.46,-14964.22
2026-04-21,A000001464,DBZP,1000,171.1118,218242.59,47130.79
2026-04-21,A000001465,DHWMA,200,313.3037,67150.84,4490.1
2026-04-21,A000001465,ZQLN,200,496.1488,85539.88,-13689.88
2026-04-21,A000001465,PLR,1000,570.8207,421402.86,-149417.84
2026-04-21,A000001466,CZV,500,212.4639,113551.11,7319.16
2026-04-21,A000001466,LAHK,500,121.6373,38864.16,-21954.49
2026-04-21,A000001466,CLW,500,672.7252,264862.57,-71500.03
2026-04-21,A000001466,BDFL,1000,96.3421,64621.5,-31720.6
2026-04-21,A000001466,TTZQ,500,316.3085,143701.19,-14453.06
2026-04-21,A000001466,VNCR,200,55.8179,13398.7,2235.12
2026-04-21,A000001466,RFDY,5000,409.3312,2985465.16,938809.16
2026-04-21,A000001466,BMW,2500,421.0924,2113149.15,1060418.15
2026-04-21,A000001468,OIOO,500,637.8115,426324.4,107418.65
2026-04-21,A000001468,UGIE,5000,423.1767,2714217.33,598333.83
2026-04-21,A000001468,AHF,200,464.3731,308997.03,216122.41
2026-04-21,A000001469,XVGQO,200,650.0168,76603.66,-53399.7
2026-04-21,A000001469,BMK,500,275.3678,175529.43,37845.53
2026-04-21,A000001469,NPWW,100,577.5396,62694.9,4940.94
2026-04-21,A000001469,DNFO,500,346.6913,153808.64,-19537.01
2026-04-21,A000001470,YRETH,100,609.0511,41760.45,-19144.66
2026-04-21,A000001470,DHWMA,500,306.1779,167877.1,14788.15
2026-04-21,A000001470,QZIZI,200,593.2481,154135.22,35485.6
2026-04-21,A000001470,QLRI,500,554.5056,164581.87,-112670.93
2026-04-21,A000001471,IMG,500,515.6787,219112.66,-38726.69
2026-04-21,A000001471,BMK,2500,290.5381,877647.14,151301.89
2026-04-21,A000001471,QZIZI,5000,483.6238,3853380.49,1435261.49
2026-04-21,A000001471,SIEY,2500,561.2254,2798732.28,1395668.78
2026-04-21,A000001473,HXMDW,1000,818.0305,884024.56,65994.06
2026-04-21,A000001473,AWOX,1000,324.46,329030.48,4570.48
2026-04-21,A000001473,HJD,5000,633.8142,5357493.66,2188422.66
2026-04-21,A000001473,DHWMA,200,340.8946,67150.84,-1028.08
2026-04-21,A000001473,VUVE,200,280.0458,64201.62,8192.46
2026-04-21,A000001473,HHYZ,500,694.4193,372016.42,24806.77
2026-04-21,A000001475,MURH,1000,458.3612,362462.92,-95898.28
2026-04-21,A000001475,DLYFL,5000,36.4128,94979.13,-87084.87
2026-04-21,A000001475,HQPT,500,77.9382,27145.46,-11823.64
2026-04-21,A000001475,VTZM,5000,129.7318,939079.76,290420.76
2026-04-21,A000001475,JOERN,1000,593.0971,498752.57,-94344.53
2026-04-21,A000001475,ZGOJ,1000,660.2672,794329.54,134062.34
2026-04-21,A000001475,PLR,100,377.9884,42140.29,4341.45
2026-04-21,A000001476,CIM,500,706.3892,421685.66,68491.06
2026-04-21,A000001477,ZQME,200,244.1675,54376.8,5543.3
2026-04-21,A000001477,ZYVC,500,111.1993,63665.91,8066.26
2026-04-21,A000001477,YUQR,2500,440.6559,1591026.4,489386.65
2026-04-21,A000001478,ELSO,100,627.2469,21848.41,-40876.28
2026-04-21,A000001478,JOERN,2500,453.4018,1246881.44,113376.94
2026-04-21,A000001478,XREL,500,827.7924,338198.03,-75698.17
2026-04-21,A000001479,DBZP,500,218.3261,109121.29,-41.76
2026-04-21,A000001479,YRETH,500,655.6165,208802.23,-119006.02
2026-04-21,A000001479,ZNZWA,5000,147.4109,750203.82,13149.32
