symbol,trade_date,open,high,low,close,volume,adj_close
ZQLN,2026-03-13,448.3446,453.5131,443.1267,446.8355,2241396,446.8355
RFDY,2026-03-13,637.4542,647.4651,634.0583,645.1958,183889,645.1958
UCEN,2026-03-13,131.0557,132.2358,122.3647,124.2273,113916,124.2273
MWXE,2026-03-13,124.7265,126.9912,119.31,122.795,1507106,122.795
BIBMX,2026-03-13,149.9123,150.8168,147.8194,150.4055,200066,150.4055
LYYA,2026-03-13,103.6439,104.3501,103.5115,103.8662,275284,103.8662
TEH,2026-03-13,904.2947,916.5881,850.9049,852.1629,327881,852.1629
ELSO,2026-03-13,346.5728,365.5215,343.6375,350.6688,91377,350.6688
JOW,2026-03-13,223.8402,226.3176,223.0983,226.0382,225544,226.0382
JBM,2026-03-13,411.1724,415.2964,397.0428,400.0295,877992,400.0295
IAWGP,2026-03-13,577.5189,620.3053,557.2126,603.3015,535780,603.3015
SHI,2026-03-13,189.2729,189.7796,184.3182,187.4802,181283,187.4802
UPIL,2026-03-13,292.3958,299.5104,289.0084,296.0505,80741,296.0505
DBZP,2026-03-13,257.1319,267.6814,254.5873,267.4314,535113,267.4314
MOXDD,2026-03-13,702.6646,713.0804,693.4229,705.8397,19211,705.8397
MGLSG,2026-03-13,1049.0989,1053.7718,1047.991,1053.3113,119456,1053.3113
NTUX,2026-03-13,524.1253,530.5577,516.4793,520.4342,51911,520.4342
CLW,2026-03-13,589.2089,596.0367,573.7174,575.6805,577395,575.6805
FBYB,2026-03-13,919.1431,965.1317,910.5935,943.4174,204931,943.4174
ZCAI,2026-03-13,265.4202,265.4981,259.5742,260.4493,907372,260.4493
RBQA,2026-03-13,691.0,700.0729,682.5823,683.3689,916599,683.3689
PJAWE,2026-03-13,560.6692,564.6957,530.0864,534.64,359014,534.64
LAHK,2026-03-13,82.9839,83.061,80.9421,80.9464,103138,80.9464
YRETH,2026-03-13,462.7432,465.8671,448.7761,453.936,1187087,453.936
CAHM,2026-03-13,1143.6144,1160.7568,1143.1586,1155.8564,269074,1155.8564
HQPT,2026-03-13,45.2683,49.4481,44.2842,47.9238,290712,47.9238
YUQR,2026-03-13,524.8106,556.7966,520.4886,550.5229,18944,550.5229
CZV,2026-03-13,207.1181,210.9906,205.3663,210.3609,2353419,210.3609
VOLI,2026-03-13,173.3272,175.9032,173.2284,175.1311,699923,175.1311
DHWMA,2026-03-13,432.6435,434.8542,426.0952,431.6506,399318,431.6506
ZGOJ,2026-03-13,617.869,661.0532,599.0303,655.0647,8992871,655.0647
OIOO,2026-03-13,719.5735,741.9792,716.2735,727.5258,16074300,727.5258
NPWW,2026-03-13,611.3423,618.2995,590.4857,616.151,3618939,616.151
JISTW,2026-03-13,53.7485,54.4062,53.6612,54.2372,2401246,54.2372
HJD,2026-03-13,1014.7292,1022.5341,1000.8964,1015.1611,86464,1015.1611
XREL,2026-03-13,675.2353,709.0507,669.3106,708.2403,243707,708.2403
HORT,2026-03-13,850.6331,895.5933,847.2963,884.8199,421388,884.8199
ILP,2026-03-13,749.2641,766.3196,743.5945,764.1992,102717,764.1992
UMBT,2026-03-13,317.0876,321.8585,312.6354,320.8384,1934390,320.8384
AWOX,2026-03-13,330.9909,335.8563,330.5907,330.7842,363971,330.7842
KTEKC,2026-03-13,295.7092,296.7333,286.206,287.1902,1809449,287.1902
ZYVC,2026-03-13,131.7689,133.0822,129.6277,132.9588,1336766,132.9588
UGIE,2026-03-13,510.3916,512.7847,509.9811,511.0371,173828,511.0371
BMK,2026-03-13,350.6325,351.5002,338.489,341.3766,5314370,341.3766
LUCRW,2026-03-13,35.5264,36.1485,35.2453,36.0923,977649,36.0923
CCT,2026-03-13,147.0363,149.4571,146.4212,148.9285,188713,148.9285
FCVJ,2026-03-13,154.734,158.8014,153.1566,157.424,177720,157.424
XJED,2026-03-13,184.2038,192.0187,181.1822,191.9974,361639,191.9974
TCLH,2026-03-13,915.6581,928.1187,901.0379,922.5428,73200,922.5428
DNFO,2026-03-13,333.491,340.2757,332.7892,338.0859,1977155,338.0859
NKII,2026-03-13,715.1506,725.1451,710.5173,718.6129,550045,718.6129
QZIZI,2026-03-13,789.4797,792.8777,773.655,790.7072,264446,790.7072
JPYTB,2026-03-13,358.4857,375.2836,356.0031,368.753,582782,368.753
ZNPJ,2026-03-13,366.7756,370.6673,358.9352,361.1504,3382865,361.1504
RXIRR,2026-03-13,14.6447,15.1153,14.5408,15.0689,909135,15.0689
EFYM,2026-03-13,238.0269,238.6898,236.158,236.2278,174272,236.2278
VUVE,2026-03-13,333.8845,338.3098,332.3098,336.1023,132296,336.1023
ZMHJN,2026-03-13,211.2413,213.6649,198.1398,205.7144,419258,205.7144
DLYFL,2026-03-13,15.2276,15.5664,14.9273,14.9361,620330,14.9361
SDSL,2026-03-13,315.5471,325.6254,311.798,321.7437,456259,321.7437
JOERN,2026-03-13,540.4488,547.4513,540.2352,547.0996,340835,547.0996
BULH,2026-03-13,440.7131,444.1737,423.7183,434.4661,210639,434.4661
YNUS,2026-03-13,420.8244,426.5304,419.5739,426.3563,187707,426.3563
HZYB,2026-03-13,436.4557,446.6759,436.0578,442.9813,5714981,442.9813
ADLJL,2026-03-13,212.7638,214.7392,209.987,210.9424,609384,210.9424
HXMDW,2026-03-13,808.0834,813.0364,802.9763,805.3768,946370,805.3768
FZUGM,2026-03-13,147.7397,155.5718,146.7166,152.6122,51328,152.6122
QLRI,2026-03-13,296.4599,301.8188,290.1193,295.3656,3129019,295.3656
XVGQO,2026-03-13,403.7611,409.2409,399.7002,401.454,747875,401.454
MURH,2026-03-13,347.0899,364.6309,346.9499,358.7984,75588,358.7984
IMG,2026-03-13,428.2152,433.1261,426.3896,432.381,315143,432.381
BMW,2026-03-13,788.6599,791.8523,785.7597,786.4109,766544,786.4109
KLO,2026-03-13,138.5819,142.5453,138.4713,141.3254,1172002,141.3254
THIVN,2026-03-13,1181.3767,1215.5513,1166.675,1192.4737,81098,1192.4737
PSPEQ,2026-03-13,746.8465,763.9946,734.6138,762.5941,122952,762.5941
SNO,2026-03-13,397.9963,399.7268,373.1395,379.6405,472414,379.6405
HHYZ,2026-03-13,774.0509,780.891,755.1363,756.899,139502,756.899
HHSJ,2026-03-13,436.2682,445.9245,434.4406,436.304,614568,436.304
CIM,2026-03-13,873.3545,887.5521,820.0496,827.5669,571969,827.5669
YAVU,2026-03-13,237.699,238.7237,231.0953,232.3312,319071,232.3312
VNCR,2026-03-13,69.3358,70.1871,67.9503,68.4783,1499444,68.4783
MER,2026-03-13,379.6164,381.6407,372.6844,374.4012,845167,374.4012
COBO,2026-03-13,320.3064,326.8649,316.173,319.0875,463614,319.0875
ORI,2026-03-13,249.6286,249.869,245.5571,247.4974,992431,247.4974
TTZQ,2026-03-13,323.3047,324.139,321.7462,321.8426,1343602,321.8426
VTZM,2026-03-13,213.5866,221.5396,212.8548,221.5113,22320,221.5113
PLR,2026-03-13,460.3079,463.8066,456.0896,458.0976,169538,458.0976
WXQLM,2026-03-13,616.6603,628.8984,573.8217,581.5451,4063642,581.5451
ODGF,2026-03-13,387.6836,391.0171,386.5537,387.0624,374789,387.0624
HXFE,2026-03-13,306.9318,314.348,302.4405,309.3682,266049,309.3682
TIFI,2026-03-13,156.0677,159.6331,151.6614,151.9297,445082,151.9297
ZQME,2026-03-13,299.3693,315.3556,299.2604,309.5312,79136,309.5312
BDFL,2026-03-13,68.1829,69.046,67.8581,68.9721,222953,68.9721
NGQ,2026-03-13,305.607,305.9165,301.2046,301.661,92146,301.661
AHF,2026-03-16,1401.5643,1416.0782,1339.7059,1353.8305,105498,1353.8305
SIEY,2026-03-16,1117.102,1126.7786,1096.9872,1106.3645,443160,1106.3645
HQJJ,2026-03-16,668.7463,673.2621,660.372,662.329,449557,662.329
DDTO,2026-03-16,300.4906,301.3622,297.8049,299.3048,1269916,299.3048
ZNZWA,2026-03-16,138.2478,141.2074,135.7653,137.1896,1090684,137.1896
OUNA,2026-03-16,753.062,767.0266,752.9398,756.1923,146255,756.1923
ZQLN,2026-03-16,443.7111,445.2164,440.2986,444.7833,297815,444.7833
RFDY,2026-03-16,647.7652,650.2589,645.4237,648.8257,3495099,648.8257
UCEN,2026-03-16,124.3703,125.4884,119.1274,119.4111,2639820,119.4111
MWXE,2026-03-16,121.6876,128.8465,121.1463,124.3276,97754,124.3276
BIBMX,2026-03-16,151.4756,151.8117,150.7028,150.9218,468111,150.9218
LYYA,2026-03-16,103.5326,103.7323,101.9188,102.4425,1758880,102.4425
TEH,2026-03-16,847.7186,850.9339,822.099,833.4138,775797,833.4138
ELSO,2026-03-16,351.8205,354.8819,315.1723,318.7582,611309,318.7582
JOW,2026-03-16,227.474,227.6419,223.1769,225.2797,88566,225.2797
JBM,2026-03-16,397.471,401.751,387.7496,391.0357,42734,391.0357
IAWGP,2026-03-16,598.0851,628.6373,595.1166,616.3477,462116,616.3477
SHI,2026-03-16,188.8159,190.4314,187.7855,190.0777,79009,190.0777
UPIL,2026-03-16,294.0055,294.5343,286.5412,288.9972,346216,288.9972
DBZP,2026-03-16,268.6458,270.9392,258.0122,258.7867,400541,258.7867
MOXDD,2026-03-16,700.2306,706.0147,685.0132,693.2754,1202369,693.2754
MGLSG,2026-03-16,1052.3412,1053.6673,1052.1957,1052.7402,623928,1052.7402
NTUX,2026-03-16,517.3962,533.4541,515.1749,533.3627,206673,533.3627
CLW,2026-03-16,577.9482,584.2834,566.783,570.0658,472002,570.0658
FBYB,2026-03-16,932.2178,942.8638,910.865,918.4701,181006,918.4701
ZCAI,2026-03-16,260.4761,260.8437,259.5024,260.5232,461174,260.5232
RBQA,2026-03-16,676.3785,678.6853,674.1501,678.3199,1028066,678.3199
PJAWE,2026-03-16,538.9774,542.4912,534.2844,540.4136,453759,540.4136
LAHK,2026-03-16,81.3741,81.8194,78.8303,79.5424,34769,79.5424
YRETH,2026-03-16,453.3005,465.1443,448.5877,461.1353,2505751,461.1353
CAHM,2026-03-16,1153.0438,1175.8123,1147.0249,1174.8725,157571,1174.8725
HQPT,2026-03-16,48.0607,49.8066,47.0664,47.1548,30867,47.1548
YUQR,2026-03-16,554.8177,571.4583,532.8167,539.4297,489773,539.4297
CZV,2026-03-16,208.8577,211.6764,206.3839,207.259,838050,207.259
VOLI,2026-03-16,175.865,182.7359,174.8805,180.1561,210911,180.1561
DHWMA,2026-03-16,425.6697,426.5579,398.5994,404.4326,180318,404.4326
ZGOJ,2026-03-16,664.2502,666.4056,629.7287,635.8857,952707,635.8857
OIOO,2026-03-16,726.4183,731.7293,675.688,681.332,1495967,681.332
NPWW,2026-03-16,616.3553,656.4709,605.7343,638.5603,342365,638.5603
JISTW,2026-03-16,54.0094,54.8021,53.2453,54.7823,302700,54.7823
HJD,2026-03-16,1006.193,1015.8448,987.3489,998.056,274628,998.056
XREL,2026-03-16,716.735,737.1364,701.8913,720.201,209611,720.201
HORT,2026-03-16,887.4617,903.4024,853.0111,859.0967,193654,859.0967
ILP,2026-03-16,761.4485,764.0256,745.3294,751.878,502085,751.878
UMBT,2026-03-16,322.7881,323.2571,320.8453,321.311,755719,321.311
AWOX,2026-03-16,333.0115,340.4816,330.7954,338.9652,538219,338.9652
KTEKC,2026-03-16,286.097,292.3119,276.4555,288.7367,333268,288.7367
ZYVC,2026-03-16,130.964,132.9504,129.2499,131.6607,240783,131.6607
UGIE,2026-03-16,510.4102,524.4279,509.665,521.7318,154134,521.7318
BMK,2026-03-16,340.8116,344.8087,340.1912,344.3518,82089,344.3518
LUCRW,2026-03-16,36.2945,36.7137,35.8274,35.9414,2999792,35.9414
CCT,2026-03-16,148.8576,149.5141,147.821,148.2011,215412,148.2011
FCVJ,2026-03-16,157.5088,160.1811,154.5632,156.1752,64349,156.1752
XJED,2026-03-16,190.2752,194.0427,188.663,191.5447,343988,191.5447
TCLH,2026-03-16,914.5887,952.5783,903.6954,935.6031,48274,935.6031
DNFO,2026-03-16,339.1375,340.9314,328.727,331.7629,1156477,331.7629
NKII,2026-03-16,716.2206,721.0396,689.7773,698.3681,3886068,698.3681
QZIZI,2026-03-16,795.3167,801.4655,759.8397,770.0488,2296687,770.0488
JPYTB,2026-03-16,369.2806,380.6508,357.5153,359.8853,936471,359.8853
ZNPJ,2026-03-16,365.7422,378.9675,356.8555,373.7181,66506,373.7181
RXIRR,2026-03-16,14.9546,15.5102,14.8135,15.2049,260046,15.2049
EFYM,2026-03-16,238.8443,241.5553,235.611,240.0997,1284053,240.0997
VUVE,2026-03-16,336.0906,344.4128,335.5471,342.1659,633009,342.1659
ZMHJN,2026-03-16,205.6321,218.3954,204.5177,217.61,139119,217.61
DLYFL,2026-03-16,15.3565,15.6531,14.4836,14.807,85426,14.807
SDSL,2026-03-16,324.8987,330.3239,317.34,318.7763,358478,318.7763
JOERN,2026-03-16,551.027,561.8656,549.5695,555.4228,424718,555.4228
BULH,2026-03-16,430.484,432.4425,424.845,425.485,550137,425.485
YNUS,2026-03-16,425.1978,438.3422,420.9672,434.1922,374220,434.1922
HZYB,2026-03-16,445.244,451.692,441.3409,446.7321,722996,446.7321
ADLJL,2026-03-16,213.1803,213.4208,211.395,211.8061,64714,211.8061
HXMDW,2026-03-16,807.6781,809.3582,801.1461,801.8821,3080056,801.8821
FZUGM,2026-03-16,151.9208,164.978,148.1886,161.9596,631258,161.9596
QLRI,2026-03-16,297.2702,300.35,293.0144,296.1327,391340,296.1327
XVGQO,2026-03-16,399.7074,403.4021,398.4601,402.1779,795980,402.1779
MURH,2026-03-16,361.9123,373.5322,358.6769,372.6207,514127,372.6207
IMG,2026-03-16,430.0154,434.7279,426.9635,431.4604,1470412,431.4604
BMW,2026-03-16,775.9494,801.4191,774.2047,799.6772,92404,799.6772
KLO,2026-03-16,141.8371,144.0719,141.8038,142.8175,156957,142.8175
THIVN,2026-03-16,1200.7022,1242.3228,1164.774,1166.7105,42619,1166.7105
PSPEQ,2026-03-16,759.9598,792.1248,758.2228,789.998,1046293,789.998
SNO,2026-03-16,382.211,388.9852,352.7835,360.0197,239811,360.0197
HHYZ,2026-03-16,762.2866,792.5388,755.0846,783.4048,140895,783.4048
HHSJ,2026-03-16,440.7461,449.7618,436.8026,447.3568,85949,447.3568
CIM,2026-03-16,835.4477,847.5791,826.8499,831.34,994456,831.34
YAVU,2026-03-16,231.8169,232.1265,224.9923,227.7116,639325,227.7116
VNCR,2026-03-16,67.909,68.1464,67.5435,67.5711,102793,67.5711
MER,2026-03-16,374.4831,379.1164,374.3836,378.6745,4394837,378.6745
COBO,2026-03-16,318.8789,319.3172,308.7451,308.9665,234872,308.9665
ORI,2026-03-16,248.8388,250.6526,241.9623,244.9799,2139386,244.9799
TTZQ,2026-03-16,323.6774,325.4237,315.6755,315.6917,471863,315.6917
VTZM,2026-03-16,222.418,223.3384,214.9081,217.4582,261272,217.4582
PLR,2026-03-16,457.8356,460.1531,453.7265,455.8595,389973,455.8595
WXQLM,2026-03-16,580.8417,610.4374,574.9762,604.7557,718600,604.7557
ODGF,2026-03-16,387.3762,395.7506,386.8469,392.5957,412317,392.5957
HXFE,2026-03-16,308.2945,317.2484,307.238,315.2795,37734,315.2795
TIFI,2026-03-16,151.2046,155.6769,149.6703,152.1637,585727,152.1637
ZQME,2026-03-16,307.4362,309.0949,305.5674,306.5929,1020080,306.5929
BDFL,2026-03-16,68.6947,69.3586,66.9628,67.6275,756086,67.6275
NGQ,2026-03-16,301.1561,309.2827,297.9184,306.8394,308464,306.8394
AHF,2026-03-17,1337.707,1353.1395,1285.29,1322.597,176803,1322.597
SIEY,2026-03-17,1108.4458,1110.2906,1106.6774,1108.7274,226425,1108.7274
HQJJ,2026-03-17,665.5711,676.963,655.475,663.8026,445039,663.8026
DDTO,2026-03-17,296.2348,310.9966,295.9582,310.9355,469798,310.9355
ZNZWA,2026-03-17,137.1768,139.4113,134.0306,137.7157,194273,137.7157
OUNA,2026-03-17,754.3185,774.8827,746.011,768.5268,362166,768.5268
ZQLN,2026-03-17,444.9304,445.7419,436.3427,442.2754,7186002,442.2754
RFDY,2026-03-17,647.7697,655.1697,643.8873,647.3734,178139,647.3734
UCEN,2026-03-17,117.9601,126.224,117.0223,123.4131,85002,123.4131
MWXE,2026-03-17,124.4963,126.9722,116.2249,119.4411,1225881,119.4411
BIBMX,2026-03-17,149.6993,150.8927,148.8227,150.4161,349482,150.4161
LYYA,2026-03-17,101.3805,101.9353,101.3721,101.6651,110548,101.6651
TEH,2026-03-17,835.4238,852.0169,830.7058,844.4738,102499,844.4738
ELSO,2026-03-17,314.6767,322.182,310.3887,319.0831,189207,319.0831
JOW,2026-03-17,228.8352,232.1406,228.6841,230.8073,988122,230.8073
JBM,2026-03-17,391.6765,392.2044,381.7198,383.141,35020,383.141
IAWGP,2026-03-17,617.2048,629.9241,609.0735,625.0798,2375139,625.0798
SHI,2026-03-17,192.4166,195.4781,190.6671,191.7698,5144243,191.7698
UPIL,2026-03-17,288.9932,296.6201,284.1581,285.4394,197429,285.4394
DBZP,2026-03-17,257.7522,262.0357,257.1779,260.2425,488140,260.2425
MOXDD,2026-03-17,695.7808,715.7591,693.0621,697.908,1325358,697.908
MGLSG,2026-03-17,1051.6164,1055.8947,1045.7492,1048.6727,763942,1048.6727
NTUX,2026-03-17,536.8285,538.1693,522.5233,522.6896,257499,522.6896
CLW,2026-03-17,573.6649,577.7383,568.6475,569.0361,143602,569.0361
FBYB,2026-03-17,908.9796,913.2717,902.8556,911.4963,663437,911.4963
ZCAI,2026-03-17,260.5012,261.1067,252.8585,254.5523,50024,254.5523
RBQA,2026-03-17,676.5794,691.888,671.1334,672.2229,465954,672.2229
PJAWE,2026-03-17,545.5782,552.4539,520.5807,527.2224,451292,527.2224
LAHK,2026-03-17,80.0348,83.2474,79.0378,81.5914,94395,81.5914
YRETH,2026-03-17,463.7689,467.882,459.5969,467.3725,551632,467.3725
CAHM,2026-03-17,1176.9306,1210.2726,1165.9708,1206.2042,203120,1206.2042
HQPT,2026-03-17,46.4505,49.3329,45.276,48.3354,185964,48.3354
YUQR,2026-03-17,541.2352,543.0005,526.4332,538.2125,3442909,538.2125
CZV,2026-03-17,205.8272,212.5311,205.2432,210.1853,2407324,210.1853
VOLI,2026-03-17,179.3336,180.2135,177.0858,180.1943,292046,180.1943
DHWMA,2026-03-17,410.6919,420.1259,382.658,390.9816,6840044,390.9816
ZGOJ,2026-03-17,636.9812,651.5034,635.125,635.6241,1044173,635.6241
OIOO,2026-03-17,674.2295,745.3628,666.626,721.9573,93308,721.9573
NPWW,2026-03-17,654.3867,658.3982,633.0204,646.9148,545760,646.9148
JISTW,2026-03-17,54.8039,55.2902,54.7095,55.2774,554163,55.2774
HJD,2026-03-17,990.7965,1011.2364,978.7803,1008.7383,496497,1008.7383
XREL,2026-03-17,731.6071,742.3503,699.6314,708.1417,304108,708.1417
HORT,2026-03-17,862.6151,907.2092,860.6999,906.6039,4943580,906.6039
ILP,2026-03-17,760.429,760.5996,738.2002,744.2974,433224,744.2974
UMBT,2026-03-17,321.6795,322.3201,319.4735,320.6527,1807707,320.6527
AWOX,2026-03-17,339.4929,341.9221,328.7777,330.1176,76122,330.1176
KTEKC,2026-03-17,288.2267,298.6197,286.2859,294.7797,2125631,294.7797
ZYVC,2026-03-17,132.2671,134.4368,132.1713,132.9385,214676,132.9385
UGIE,2026-03-17,527.0108,532.8096,508.7208,510.7774,2829826,510.7774
BMK,2026-03-17,341.4748,354.3484,336.6444,349.7236,645069,349.7236
LUCRW,2026-03-17,36.5764,37.379,35.6973,37.0006,137469,37.0006
CCT,2026-03-17,147.9149,148.4339,146.4934,146.7204,92545,146.7204
FCVJ,2026-03-17,157.8465,160.1642,156.0965,159.0651,101197,159.0651
XJED,2026-03-17,191.4385,193.6081,190.0628,191.0744,236810,191.0744
TCLH,2026-03-17,938.4163,940.9894,915.8026,918.8036,891315,918.8036
DNFO,2026-03-17,329.7569,333.6595,321.6938,324.707,3014273,324.707
NKII,2026-03-17,700.8382,715.4809,689.1604,706.7861,1212257,706.7861
QZIZI,2026-03-17,782.202,795.9418,766.4692,787.579,595557,787.579
JPYTB,2026-03-17,360.3663,363.3307,358.0352,360.2582,37986,360.2582
ZNPJ,2026-03-17,374.0052,400.3195,370.648,391.3911,344692,391.3911
RXIRR,2026-03-17,15.3533,15.5059,14.695,14.866,371837,14.866
EFYM,2026-03-17,242.359,242.4711,222.573,223.957,103887,223.957
VUVE,2026-03-17,343.1254,346.0636,334.5662,336.4878,721909,336.4878
ZMHJN,2026-03-17,215.5726,219.0405,209.8034,210.6261,1452400,210.6261
DLYFL,2026-03-17,14.5962,14.9132,14.5081,14.5902,77453,14.5902
SDSL,2026-03-17,319.3302,322.7733,316.4583,317.8156,2703961,317.8156
JOERN,2026-03-17,553.5279,553.6878,546.7173,549.0074,138594,549.0074
BULH,2026-03-17,430.3167,432.3124,420.5886,429.7912,497220,429.7912
YNUS,2026-03-17,421.5885,436.925,414.7485,431.5603,548373,431.5603
HZYB,2026-03-17,444.8,446.8182,432.1633,438.0811,710223,438.0811
ADLJL,2026-03-17,211.7334,213.836,207.3527,209.5362,224790,209.5362
HXMDW,2026-03-17,800.4753,804.5992,794.6517,799.8057,372326,799.8057
FZUGM,2026-03-17,161.1509,166.5565,161.0832,164.5456,1270232,164.5456
QLRI,2026-03-17,295.4482,298.614,295.324,295.5842,401346,295.5842
XVGQO,2026-03-17,400.6914,401.3637,398.8516,400.5482,3850283,400.5482
MURH,2026-03-17,369.3846,378.0616,367.9602,374.5741,783781,374.5741
IMG,2026-03-17,435.5942,449.7752,435.0777,446.6979,1648613,446.6979
BMW,2026-03-17,801.1963,822.6661,798.5465,818.8053,457510,818.8053
KLO,2026-03-17,142.7499,144.2447,142.5734,143.7681,3272843,143.7681
THIVN,2026-03-17,1161.8796,1189.1565,1094.1091,1111.769,513931,1111.769
PSPEQ,2026-03-17,796.3925,812.1881,778.4746,788.4515,411074,788.4515
SNO,2026-03-17,363.264,365.0626,360.9205,363.7545,1074433,363.7545
HHYZ,2026-03-17,780.8016,798.4286,777.2632,794.5737,151243,794.5737
HHSJ,2026-03-17,451.4472,461.3957,449.2008,461.2314,5197455,461.2314
CIM,2026-03-17,824.0093,831.0109,819.6824,822.0971,1480930,822.0971
YAVU,2026-03-17,228.8824,230.7252,219.0771,222.5699,2363886,222.5699
VNCR,2026-03-17,67.7716,67.9133,67.702,67.8629,1883328,67.8629
MER,2026-03-17,379.3057,380.9395,374.239,377.6776,41078,377.6776
COBO,2026-03-17,309.5755,312.9839,305.3471,307.544,373988,307.544
ORI,2026-03-17,246.14,248.0426,243.4458,246.5244,1707258,246.5244
TTZQ,2026-03-17,316.7305,319.2248,314.635,315.0925,5056463,315.0925
VTZM,2026-03-17,214.0157,220.9418,212.9769,217.9723,317131,217.9723
PLR,2026-03-17,455.1474,456.9896,442.1103,448.6489,1469192,448.6489
WXQLM,2026-03-17,608.6755,639.8878,593.4463,632.8918,295575,632.8918
ODGF,2026-03-17,390.3344,397.6117,387.9166,397.1651,343911,397.1651
HXFE,2026-03-17,315.9707,317.0269,308.6526,311.2186,683909,311.2186
TIFI,2026-03-17,151.8071,156.7281,148.9804,155.6285,75332,155.6285
ZQME,2026-03-17,306.8285,308.441,302.8293,304.1759,410528,304.1759
BDFL,2026-03-17,66.658,68.7086,66.5483,68.1397,1219591,68.1397
NGQ,2026-03-17,304.0006,306.7846,300.9417,305.0025,612035,305.0025
AHF,2026-03-18,1328.6657,1347.4575,1311.0275,1336.0629,951705,1336.0629
SIEY,2026-03-18,1105.1734,1116.0342,1094.4686,1102.3158,1340878,1102.3158
HQJJ,2026-03-18,658.9583,673.3474,632.3992,647.5359,1750628,647.5359
DDTO,2026-03-18,311.7988,316.877,309.1831,310.8007,961525,310.8007
ZNZWA,2026-03-18,137.1214,137.6916,136.798,136.8133,146439,136.8133
OUNA,2026-03-18,772.4211,773.854,771.8964,773.2315,2392847,773.2315
ZQLN,2026-03-18,441.8408,447.5072,432.2151,432.8339,1473844,432.8339
RFDY,2026-03-18,649.8525,662.6056,628.9162,633.0072,810887,633.0072
UCEN,2026-03-18,124.7461,125.1839,118.0695,118.58,1346887,118.58
MWXE,2026-03-18,118.7788,121.3162,116.5069,120.2246,265237,120.2246
BIBMX,2026-03-18,150.7472,151.5096,147.9831,148.4441,1137247,148.4441
LYYA,2026-03-18,102.5137,105.7076,101.3314,104.2309,560919,104.2309
TEH,2026-03-18,845.3523,849.4228,821.7536,830.9911,1406335,830.9911
ELSO,2026-03-18,318.8904,328.4701,312.7563,328.054,958621,328.054
JOW,2026-03-18,232.7089,238.341,229.1816,233.528,262597,233.528
JBM,2026-03-18,384.4437,386.8383,375.4247,379.7739,423011,379.7739
IAWGP,2026-03-18,630.2823,676.8236,614.0868,659.9471,3653489,659.9471
SHI,2026-03-18,192.3228,192.502,190.8531,190.8595,1592442,190.8595
UPIL,2026-03-18,284.6368,293.0218,278.4644,291.5236,84597,291.5236
DBZP,2026-03-18,260.6584,265.707,260.364,261.4813,389347,261.4813
MOXDD,2026-03-18,698.2453,703.3974,690.445,692.516,479948,692.516
MGLSG,2026-03-18,1055.8172,1057.853,1026.8048,1028.1014,94398,1028.1014
NTUX,2026-03-18,525.9201,531.1864,518.7383,521.7409,1528414,521.7409
CLW,2026-03-18,567.9711,594.6571,561.9055,591.3793,205230,591.3793
FBYB,2026-03-18,909.1717,929.3211,908.2241,922.8355,438200,922.8355
